year,manufacturer,line,engineSize,transmission,sizeClass,cylinders,driveSystem,fuelType,indexNumber,mpgCity,mpgHighway,mpgCombined,releaseDate,units,source
2011,Toyota,RAV4 4WD,2.5,Auto(A4),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),43,21,27,24,21-Aug-2010,,http://www.fueleconomy.gov
2011,Toyota,RAV4 4WD,3.5,Auto(A5),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),48,19,26,21,21-Aug-2010,,http://www.fueleconomy.gov
2011,Toyota,SEQUOIA 4WD,4.6,Auto(S6),Special Purpose Vehicle SUV 4WD,8,P,Gasoline (Regular Unleaded Recommended),60,14,19,15,05-Aug-2010,,http://www.fueleconomy.gov
2011,Toyota,SEQUOIA 4WD,5.7,Auto(S6),Special Purpose Vehicle SUV 4WD,8,P,Gasoline (Regular Unleaded Recommended),66,13,18,15,05-Aug-2010,,http://www.fueleconomy.gov
2011,Toyota,SEQUOIA 4WD FFV,5.7,Auto(S6),Special Purpose Vehicle SUV 4WD,8,P,Gasoline (Regular Unleaded Recommended),69,12,17,14,05-Aug-2010,,http://www.fueleconomy.gov
2011,Toyota,VENZA AWD,2.7,Auto(S6),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),84,20,25,22,07-Oct-2010,,http://www.fueleconomy.gov
2011,Toyota,VENZA AWD,3.5,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),86,18,25,21,07-Oct-2010,,http://www.fueleconomy.gov
2011,Volkswagen,TIGUAN 4MOTION,2,Auto(S6),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Premium Unleaded Recommended),40,19,25,21,27-Aug-2010,,http://www.fueleconomy.gov
2011,Audi,TOUAREG,3,Auto(S8),Special Purpose Vehicle SUV 4WD,6,A,Diesel ultra low sulfur (15 ppm maximum),49,19,28,22,27-Aug-2010,,http://www.fueleconomy.gov
2011,Volkswagen,TOUAREG,3.6,Auto(S8),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Premium Unleaded Recommended),69,16,23,19,31-Aug-2010,,http://www.fueleconomy.gov
2011,Volkswagen,Touareg Hybrid,3,Auto(S8),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Premium Unleaded Recommended),77,20,24,21,07-Dec-2010,,http://www.fueleconomy.gov
2011,Volvo,XC60 AWD,3,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),22,17,22,19,21-Jun-2010,,http://www.fueleconomy.gov
2011,Volvo,XC60 AWD,3.2,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),43,18,24,20,01-Jun-2010,,http://www.fueleconomy.gov
2011,Volvo,XC70 AWD,3,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),21,17,22,19,21-Jun-2010,,http://www.fueleconomy.gov
2011,Volvo,XC70 AWD,3.2,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),42,18,24,20,01-Jun-2010,,http://www.fueleconomy.gov
2011,Volvo,XC90 AWD,3.2,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),41,16,22,18,01-Jun-2010,,http://www.fueleconomy.gov
2011,Volvo,XC90 AWD,4.4,Auto(S6),Special Purpose Vehicle SUV 4WD,8,A,Gasoline (Regular Unleaded Recommended),30,14,21,16,01-Jun-2010,,http://www.fueleconomy.gov
2011,Mercedes-Benz,smart fortwo elec. drive (conv.),0,Auto(A1),Two Seaters,0,R,Battery Electric,705,94,79,87,17-Sep-2010,,http://www.fueleconomy.gov
2011,Mercedes-Benz,smart fortwo elec. drive (coupe),0,Auto(A1),Two Seaters,0,R,Battery Electric,704,94,79,87,17-Sep-2010,,http://www.fueleconomy.gov
2011,Mercedes-Benz,CL 550 4MATIC,4.7,Auto(A7),Compact Cars,8,4,Gasoline (Premium Unleaded Required),213,15,23,18,10-Nov-2010,,http://www.fueleconomy.gov
2011,Mercedes-Benz,CL 600,5.5,Auto(A5),Compact Cars,12,R,Gasoline (Premium Unleaded Required),214,12,18,14,24-Nov-2010,,http://www.fueleconomy.gov
2011,Mercedes-Benz,CL 63 AMG,5.5,Auto(A7),Compact Cars,8,R,Gasoline (Premium Unleaded Required),215,15,21,17,24-Nov-2010,,http://www.fueleconomy.gov
2011,Mercedes-Benz,CL 65 AMG,6,Auto(A5),Compact Cars,12,R,Gasoline (Premium Unleaded Required),218,12,18,14,10-Nov-2010,,http://www.fueleconomy.gov
2011,GM,CRUZE,1.8,Auto(A6),Midsize Cars,4,F,Gasoline (Regular Unleaded Recommended),194,22,35,27,27-Aug-2010,,http://www.fueleconomy.gov
2011,GM,CRUZE,1.8,Manual(M6),Midsize Cars,4,F,Gasoline (Regular Unleaded Recommended),2,26,36,30,07-Feb-2011,,http://www.fueleconomy.gov
2011,Mercedes-Benz,S 600,5.5,Auto(A5),Large Cars,12,R,Gasoline (Premium Unleaded Required),204,12,19,14,10-Nov-2010,,http://www.fueleconomy.gov
2011,Mercedes-Benz,S 63 AMG,5.5,Auto(A7),Large Cars,8,R,Gasoline (Premium Unleaded Required),205,15,22,17,24-Nov-2010,,http://www.fueleconomy.gov
2011,Mercedes-Benz,S 65 AMG,6,Auto(A5),Large Cars,12,R,Gasoline (Premium Unleaded Required),208,12,19,14,10-Nov-2010,,http://www.fueleconomy.gov
2011,Mitsubishi Motors Co,LANCER SPORTBACK,2.4,Auto(AV-S6),Small Station Wagons,4,F,Gasoline (Regular Unleaded Recommended),124,23,29,25,01-Jul-2010,,http://www.fueleconomy.gov
2011,VPG,MV-1,4.6,Auto(A4),Special Purpose Vehicle 2WD,8,R,Compressed Natural Gas,2,11,16,13,17-Dec-2010,,http://www.fueleconomy.gov
2011,FOMOCO,MKT FWD,3.7,Auto(S6),Special Purpose Vehicle SUV 2WD,6,F,Gasoline (Regular Unleaded Recommended),123,17,23,19,10-May-2010,,http://www.fueleconomy.gov
2011,FOMOCO,MKX FWD,3.7,Auto(S6),Special Purpose Vehicle SUV 2WD,6,F,Gasoline (Regular Unleaded Recommended),151,19,26,21,12-Jul-2010,,http://www.fueleconomy.gov
2011,FOMOCO,MKX AWD,3.7,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),53,17,23,19,12-Jul-2010,,http://www.fueleconomy.gov
2011,Mercedes-Benz,GLK 350 4MATIC,3.5,Auto(A7),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Premium Unleaded Required),4,16,21,18,21-Jun-2010,,http://www.fueleconomy.gov
2011,Kia,FORTE KOUP,2,Auto(A6),Compact Cars,4,F,Gasoline (Regular Unleaded Recommended),33,25,34,29,14-Feb-2011,,http://www.fueleconomy.gov
2011,Kia,FORTE KOUP,2,Manual(M6),Compact Cars,4,F,Gasoline (Regular Unleaded Recommended),34,24,33,28,14-Feb-2011,,http://www.fueleconomy.gov
2011,Kia,FORTE KOUP,2.4,Auto(A6),Compact Cars,4,F,Gasoline (Regular Unleaded Recommended),35,23,31,26,13-Oct-2010,,http://www.fueleconomy.gov
2011,Kia,FORTE KOUP,2.4,Manual(M6),Compact Cars,4,F,Gasoline (Regular Unleaded Recommended),36,22,32,26,13-Oct-2010,,http://www.fueleconomy.gov
2011,Hyundai,SONATA HYBRID,2.4,Auto(A6),Midsize Cars,4,F,Gasoline (Regular Unleaded Recommended),26,35,40,37,28-Jan-2011,,http://www.fueleconomy.gov
2011,Kia,FORTE,2,Auto(A6),Midsize Cars,4,F,Gasoline (Regular Unleaded Recommended),28,26,36,29,14-Feb-2011,,http://www.fueleconomy.gov
2011,Kia,FORTE,2,Manual(M6),Midsize Cars,4,F,Gasoline (Regular Unleaded Recommended),29,25,34,29,14-Feb-2011,,http://www.fueleconomy.gov
2011,Kia,FORTE,2.4,Auto(A6),Midsize Cars,4,F,Gasoline (Regular Unleaded Recommended),31,23,32,26,11-Oct-2010,,http://www.fueleconomy.gov
2011,Kia,FORTE,2.4,Manual(M6),Midsize Cars,4,F,Gasoline (Regular Unleaded Recommended),32,22,32,26,11-Oct-2010,,http://www.fueleconomy.gov
2011,Kia,FORTE ECO,2,Auto(A6),Midsize Cars,4,F,Gasoline (Regular Unleaded Recommended),30,27,37,30,11-Oct-2010,,http://www.fueleconomy.gov
2011,Honda,FIT,1.5,Auto(A5),Small Station Wagons,4,F,Gasoline (Regular Unleaded Recommended),6,28,35,31,27-Nov-2010,,http://www.fueleconomy.gov
2011,Honda,FIT,1.5,Manual(M5),Small Station Wagons,4,F,Gasoline (Regular Unleaded Recommended),5,27,33,29,27-Nov-2010,,http://www.fueleconomy.gov
2011,Honda,FIT,1.5,Auto(S5),Small Station Wagons,4,F,Gasoline (Regular Unleaded Recommended),7,27,33,30,27-Nov-2010,,http://www.fueleconomy.gov
2011,Nissan,QUEST,3.5,Auto(AV),Special Purpose Vehicle minivan 2WD,6,F,Gasoline (Regular Unleaded Recommended),96,19,24,21,28-Jan-2011,,http://www.fueleconomy.gov
2011,SCNA,9-3 CONVERTIBLE,2,Auto(S5),Compact Cars,4,F,Gasoline (Regular Unleaded Recommended),164,19,27,22,10-Nov-2010,,http://www.fueleconomy.gov
2011,SCNA,9-3 CONVERTIBLE,2,Manual(M6),Compact Cars,4,F,Gasoline (Regular Unleaded Recommended),156,20,29,23,10-Nov-2010,,http://www.fueleconomy.gov
2011,SCNA,9-5 SEDAN,2,Auto(S6),Midsize Cars,4,F,Gasoline (Regular Unleaded Recommended),191,18,28,21,20-Oct-2010,,http://www.fueleconomy.gov
2011,SCNA,9-5 SEDAN,2,Manual(M6),Midsize Cars,4,F,Gasoline (Regular Unleaded Recommended),154,20,33,25,28-Oct-2010,,http://www.fueleconomy.gov
2011,SCNA,9-3 SPORTCOMBI,2,Auto(S5),Small Station Wagons,4,F,Gasoline (Regular Unleaded Recommended),163,19,27,22,10-Nov-2010,,http://www.fueleconomy.gov
2011,SCNA,9-3 SPORTCOMBI,2,Manual(M6),Small Station Wagons,4,F,Gasoline (Regular Unleaded Recommended),161,21,31,24,10-Nov-2010,,http://www.fueleconomy.gov
2011,SCNA,9-3X SPORTCOMBI AWD,2,Auto(S6),Small Station Wagons,4,A,Gasoline (Regular Unleaded Recommended),157,17,27,20,10-Nov-2010,,http://www.fueleconomy.gov
2011,SCNA,9-3X SPORTCOMBI AWD,2,Manual(M6),Small Station Wagons,4,A,Gasoline (Regular Unleaded Recommended),158,20,29,23,10-Nov-2010,,http://www.fueleconomy.gov
2011,GM,9-4X AWD,2.8,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),7,15,22,18,27-Oct-2010,,http://www.fueleconomy.gov
2011,GM,9-4X AWD,3,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),11,17,23,19,27-Oct-2010,,http://www.fueleconomy.gov
2011,GM,9-4X FWD,3,Auto(S6),Special Purpose Vehicle SUV 4WD,6,F,Gasoline (Regular Unleaded Recommended),5,18,25,20,27-Oct-2010,,http://www.fueleconomy.gov
2011,Kia,OPTIMA HYBRID,2.4,Auto(A6),Midsize Cars,4,F,Gasoline (Regular Unleaded Recommended),27,35,40,37,28-Feb-2011,,http://www.fueleconomy.gov
2011,BMW,1 Series Active E,0,Auto(A1),Subcompact Cars,0,R,Electricity,100,107,96,102,02-Dec-2011,,http://www.fueleconomy.gov
2011,Ferrari,Ferrari 458 Italia,4.3,Auto(AM7),Two Seaters,8,R,Gasoline (Premium Unleaded Required),142,12,18,14,26-May-2010,,http://www.fueleconomy.gov
2011,Ferrari,Ferrari 599 GTB FIORANO,5.9,Auto(AM6),Two Seaters,12,R,Gasoline (Premium Unleaded Required),599,11,15,12,15-Apr-2011,,http://www.fueleconomy.gov
2011,Ferrari,Ferrari 599 GTB FIORANO,5.9,Manual(M6),Two Seaters,12,R,Gasoline (Premium Unleaded Required),600,11,15,12,15-Apr-2011,,http://www.fueleconomy.gov
2011,Ferrari,Ferrari 599 GTO,5.7,Auto(AM6),Two Seaters,12,R,Gasoline (Premium Unleaded Required),601,11,15,12,15-Apr-2011,,http://www.fueleconomy.gov
2011,Ferrari,Ferrari 599 SA Aperta,5.9,Auto(AM6),Two Seaters,12,R,Gasoline (Premium Unleaded Required),602,11,15,12,15-Apr-2011,,http://www.fueleconomy.gov
2011,Ferrari,Ferrari California,4.5,Auto(AM7),Minicompact Cars,8,R,Gasoline (Premium Unleaded Required),150,13,19,15,22-Jun-2011,,http://www.fueleconomy.gov
2011,Ferrari,Ferrari 612 SCAGLIETTI,5.9,Auto(AM6),Midsize Cars,12,R,Gasoline (Premium Unleaded Required),612,9,16,11,15-Apr-2011,,http://www.fueleconomy.gov
2011,Ferrari,Ferrari 612 SCAGLIETTI,5.9,Manual(M6),Midsize Cars,12,R,Gasoline (Premium Unleaded Required),613,10,15,12,15-Apr-2011,,http://www.fueleconomy.gov
2012,aston martin,V12 Vantage,5.9,Manual(M6),Two Seaters,12,R,Gasoline (Premium Unleaded Recommended),8,11,17,13,6-May-11,,http://www.fueleconomy.gov
2012,aston martin,V8 Vantage,4.7,Auto(AM6),Two Seaters,8,R,Gasoline (Premium Unleaded Recommended),2,14,20,16,11-Jul-11,,http://www.fueleconomy.gov
2012,aston martin,V8 Vantage,4.7,Auto(AM7),Two Seaters,8,R,Gasoline (Premium Unleaded Recommended),11,14,21,16,9-Jan-12,,http://www.fueleconomy.gov
2012,aston martin,V8 Vantage,4.7,Manual(M6),Two Seaters,8,R,Gasoline (Premium Unleaded Recommended),1,13,19,15,11-Jul-11,,http://www.fueleconomy.gov
2012,aston martin,V8 Vantage S,4.7,Auto(AM7),Two Seaters,8,R,Gasoline (Premium Unleaded Recommended),3,14,21,16,11-Jul-11,,http://www.fueleconomy.gov
2012,Audi,R8,4.2,Auto(AM6),Two Seaters,8,A,Gasoline (Premium Unleaded Recommended),73,13,21,16,26-May-11,,http://www.fueleconomy.gov
2012,Audi,R8,4.2,Manual(M6),Two Seaters,8,A,Gasoline (Premium Unleaded Recommended),75,11,20,14,7-Jun-11,,http://www.fueleconomy.gov
2012,Audi,R8,5.2,Auto(AM6),Two Seaters,10,A,Gasoline (Premium Unleaded Recommended),41,13,19,15,6-May-11,,http://www.fueleconomy.gov
2012,Audi,R8,5.2,Manual(M6),Two Seaters,10,A,Gasoline (Premium Unleaded Recommended),43,12,19,14,9-May-11,,http://www.fueleconomy.gov
2012,Audi,R8 Spyder,4.2,Auto(AM6),Two Seaters,8,A,Gasoline (Premium Unleaded Recommended),66,13,21,16,26-May-11,,http://www.fueleconomy.gov
2012,Audi,R8 Spyder,4.2,Manual(M6),Two Seaters,8,A,Gasoline (Premium Unleaded Recommended),74,11,20,14,7-Jun-11,,http://www.fueleconomy.gov
2012,Audi,R8 Spyder,5.2,Auto(AM6),Two Seaters,10,A,Gasoline (Premium Unleaded Recommended),40,13,19,15,6-May-11,,http://www.fueleconomy.gov
2012,Audi,R8 Spyder,5.2,Manual(M6),Two Seaters,10,A,Gasoline (Premium Unleaded Recommended),42,12,19,14,9-May-11,,http://www.fueleconomy.gov
2012,Audi,TT ROADSTER QUATTRO,2,Auto(S6),Two Seaters,4,A,Gasoline (Premium Unleaded Recommended),71,23,31,26,7-Jun-11,,http://www.fueleconomy.gov
2012,Bentley,Continental Supersports,6,Auto(S6),Two Seaters,12,A,Gasoline (Premium Unleaded Recommended),15,12,19,14,15-Feb-11,,http://www.fueleconomy.gov
2012,BMW,Z4 sDrive28i,2,Auto(A8),Two Seaters,4,R,Gasoline (Premium Unleaded Recommended),428,24,33,27,28-Sep-11,,http://www.fueleconomy.gov
2012,BMW,Z4 sDrive28i,2,Manual(M6),Two Seaters,4,R,Gasoline (Premium Unleaded Recommended),429,23,34,27,9-Dec-11,,http://www.fueleconomy.gov
2012,BMW,Z4 sDrive35i,3,Auto(S7),Two Seaters,6,R,Gasoline (Premium Unleaded Recommended),436,17,24,19,24-Sep-11,,http://www.fueleconomy.gov
2012,BMW,Z4 sDrive35i,3,Manual(M6),Two Seaters,6,R,Gasoline (Premium Unleaded Recommended),435,19,26,21,24-Sep-11,,http://www.fueleconomy.gov
2012,BMW,Z4 sDrive35is,3,Auto(S7),Two Seaters,6,R,Gasoline (Premium Unleaded Recommended),438,17,24,19,24-Sep-11,,http://www.fueleconomy.gov
2012,Bugatti,Veyron,8,Auto(S7),Two Seaters,16,A,Gasoline (Premium Unleaded Required),85,8,15,10,8-Jul-11,,http://www.fueleconomy.gov
2012,General Motors,CORVETTE,6.2,Auto(S6),Two Seaters,8,R,Gasoline (Regular Unleaded Recommended),42,15,25,18,2-Jun-11,,http://www.fueleconomy.gov
2012,General Motors,CORVETTE,6.2,Manual(M6),Two Seaters,8,R,Gasoline (Premium Unleaded Required),44,14,21,17,23-Jun-11,,http://www.fueleconomy.gov
2012,General Motors,CORVETTE,7,Manual(M6),Two Seaters,8,R,Gasoline (Premium Unleaded Required),45,15,24,18,23-Jun-11,,http://www.fueleconomy.gov
2012,Honda,CR-Z,1.5,Auto(AV-S7),Two Seaters,4,F,Gasoline (Regular Unleaded Recommended),9,35,39,37,30-Sep-11,,http://www.fueleconomy.gov
2012,Honda,CR-Z,1.5,Manual(M6),Two Seaters,4,F,Gasoline (Regular Unleaded Recommended),8,31,37,34,30-Sep-11,,http://www.fueleconomy.gov
2012,Lamborghini,Aventador Coupe,6.5,Auto(S7),Two Seaters,12,A,Gasoline (Premium Unleaded Recommended),7,11,17,13,28-Feb-11,,http://www.fueleconomy.gov
2012,Audi,Gallardo Coupe,5.2,Auto(AM6),Two Seaters,10,A,Gasoline (Premium Unleaded Recommended),62,13,20,16,25-May-11,,http://www.fueleconomy.gov
2012,Audi,Gallardo Coupe,5.2,Manual(M6),Two Seaters,10,A,Gasoline (Premium Unleaded Recommended),64,12,20,15,25-May-11,,http://www.fueleconomy.gov
2012,Audi,Gallardo Spyder,5.2,Auto(AM6),Two Seaters,10,A,Gasoline (Premium Unleaded Recommended),63,13,20,16,25-May-11,,http://www.fueleconomy.gov
2012,Lamborghini,Gallardo Spyder,5.2,Manual(M6),Two Seaters,10,A,Gasoline (Premium Unleaded Recommended),65,12,20,14,25-May-11,,http://www.fueleconomy.gov
2012,Toyota,LFA,4.8,Auto(S6),Two Seaters,10,R,Gasoline (Premium Unleaded Required),3,11,16,12,3-Jan-11,,http://www.fueleconomy.gov
2012,MAZDA,MX-5,2,Auto(S6),Two Seaters,4,R,Gasoline (Premium Unleaded Recommended),8,21,28,23,12-Jul-11,,http://www.fueleconomy.gov
2012,MAZDA,MX-5,2,Manual(M5),Two Seaters,4,R,Gasoline (Premium Unleaded Recommended),6,22,28,25,12-Jul-11,,http://www.fueleconomy.gov
2012,MAZDA,MX-5,2,Manual(M6),Two Seaters,4,R,Gasoline (Premium Unleaded Recommended),7,21,28,24,12-Jul-11,,http://www.fueleconomy.gov
2012,Mercedes-Benz,SL 550,5.5,Auto(A7),Two Seaters,8,R,Gasoline (Premium Unleaded Required),222,14,22,17,24-Jun-11,,http://www.fueleconomy.gov
2012,Mercedes-Benz,SL 63 AMG,6.2,Auto(A7),Two Seaters,8,R,Gasoline (Premium Unleaded Required),226,12,19,14,1-Jul-11,,http://www.fueleconomy.gov
2012,Mercedes-Benz,SLK 250,1.8,Auto(A7),Two Seaters,4,R,Gasoline (Premium Unleaded Required),232,23,33,26,23-Feb-12,,http://www.fueleconomy.gov
2012,Mercedes-Benz,SLK 250,1.8,Manual(M6),Two Seaters,4,R,Gasoline (Premium Unleaded Required),233,22,32,26,23-Feb-12,,http://www.fueleconomy.gov
2012,Mercedes-Benz,SLK 350,3.5,Auto(A7),Two Seaters,6,R,Gasoline (Premium Unleaded Required),236,20,29,23,30-May-11,,http://www.fueleconomy.gov
2012,Mercedes-Benz,SLK 55 AMG,5.5,Auto(A7),Two Seaters,8,R,Gasoline (Premium Unleaded Required),238,19,28,22,1-Feb-12,,http://www.fueleconomy.gov
2012,Mercedes-Benz,SLS AMG,6.2,Auto(AM7),Two Seaters,8,R,Gasoline (Premium Unleaded Required),270,14,20,16,1-Jul-11,,http://www.fueleconomy.gov
2012,Mercedes-Benz,SLS AMG Roadster,6.2,Auto(AM7),Two Seaters,8,R,Gasoline (Premium Unleaded Required),271,14,20,16,31-Aug-11,,http://www.fueleconomy.gov
2012,Mercedes-Benz,Smart fortwo (CABRIOLET),1,Auto(AM5),Two Seaters,3,R,Gasoline (Premium Unleaded Required),703,34,38,36,10-Oct-11,,http://www.fueleconomy.gov
2012,Mercedes-Benz,Smart fortwo (COUPE),1,Auto(AM5),Two Seaters,3,R,Gasoline (Premium Unleaded Required),702,34,38,36,10-Oct-11,,http://www.fueleconomy.gov
2012,BMW,Mini Cooper Coupe,1.6,Auto(S6),Two Seaters,4,F,Gasoline (Premium Unleaded Recommended),40,28,36,31,29-Aug-11,,http://www.fueleconomy.gov
2012,BMW,Mini Cooper Coupe,1.6,Manual(M6),Two Seaters,4,F,Gasoline (Premium Unleaded Recommended),41,29,37,32,29-Aug-11,,http://www.fueleconomy.gov
2012,BMW,Mini Cooper Roadster,1.6,Auto(S6),Two Seaters,4,F,Gasoline (Premium Unleaded Recommended),42,27,35,30,29-Aug-11,,http://www.fueleconomy.gov
2012,BMW,Mini Cooper Roadster,1.6,Manual(M6),Two Seaters,4,F,Gasoline (Premium Unleaded Recommended),43,27,35,30,29-Aug-11,,http://www.fueleconomy.gov
2012,BMW,Mini Cooper S Coupe,1.6,Auto(S6),Two Seaters,4,F,Gasoline (Premium Unleaded Recommended),44,26,34,29,29-Aug-11,,http://www.fueleconomy.gov
2012,BMW,Mini Cooper S Coupe,1.6,Manual(M6),Two Seaters,4,F,Gasoline (Premium Unleaded Recommended),45,27,35,30,29-Aug-11,,http://www.fueleconomy.gov
2012,BMW,Mini Cooper S Roadster,1.6,Auto(S6),Two Seaters,4,F,Gasoline (Premium Unleaded Recommended),46,26,34,29,29-Aug-11,,http://www.fueleconomy.gov
2012,BMW,Mini Cooper S Roadster,1.6,Manual(M6),Two Seaters,4,F,Gasoline (Premium Unleaded Recommended),47,27,35,30,29-Aug-11,,http://www.fueleconomy.gov
2012,BMW,Mini John Cooper Works Coupe,1.6,Manual(M6),Two Seaters,4,F,Gasoline (Premium Unleaded Recommended),48,25,33,28,29-Aug-11,,http://www.fueleconomy.gov
2012,BMW,Mini John Cooper Works Roadster,1.6,Manual(M6),Two Seaters,4,F,Gasoline (Premium Unleaded Recommended),49,25,33,28,29-Aug-11,,http://www.fueleconomy.gov
2012,Nissan,370Z,3.7,Auto(S7),Two Seaters,6,R,Gasoline (Premium Unleaded Required),56,19,26,22,24-Sep-11,,http://www.fueleconomy.gov
2012,Nissan,370Z,3.7,Manual(M6),Two Seaters,6,R,Gasoline (Premium Unleaded Required),57,18,26,21,24-Sep-11,,http://www.fueleconomy.gov
2012,Nissan,370Z ROADSTER,3.7,Auto(S7),Two Seaters,6,R,Gasoline (Premium Unleaded Required),58,18,25,21,4-Oct-11,,http://www.fueleconomy.gov
2012,Nissan,370Z ROADSTER,3.7,Manual(M6),Two Seaters,6,R,Gasoline (Premium Unleaded Required),59,18,25,20,4-Oct-11,,http://www.fueleconomy.gov
2012,Porsche,911 Speedster,3.8,Auto(A7),Two Seaters,6,R,Gasoline (Premium Unleaded Recommended),65,19,27,21,11-Feb-11,,http://www.fueleconomy.gov
2012,Porsche,Boxster,2.9,Auto(A7),Two Seaters,6,R,Gasoline (Premium Unleaded Recommended),31,20,29,24,1-Apr-11,,http://www.fueleconomy.gov
2012,Porsche,Boxster,2.9,Manual(M6),Two Seaters,6,R,Gasoline (Premium Unleaded Recommended),30,19,27,22,1-Apr-11,,http://www.fueleconomy.gov
2012,Porsche,Boxster S,3.4,Auto(A7),Two Seaters,6,R,Gasoline (Premium Unleaded Recommended),36,20,29,23,31-Jan-11,,http://www.fueleconomy.gov
2012,Porsche,Boxster S,3.4,Manual(M6),Two Seaters,6,R,Gasoline (Premium Unleaded Recommended),35,19,26,22,31-Jan-11,,http://www.fueleconomy.gov
2012,Porsche,Boxster Spyder,3.4,Auto(A7),Two Seaters,6,R,Gasoline (Premium Unleaded Recommended),40,20,29,23,31-Jan-11,,http://www.fueleconomy.gov
2012,Porsche,Boxster Spyder,3.4,Manual(M6),Two Seaters,6,R,Gasoline (Premium Unleaded Recommended),39,19,27,22,31-Jan-11,,http://www.fueleconomy.gov
2012,Porsche,Cayman,2.9,Auto(A7),Two Seaters,6,R,Gasoline (Premium Unleaded Recommended),33,20,29,24,1-Apr-11,,http://www.fueleconomy.gov
2012,Porsche,Cayman,2.9,Manual(M6),Two Seaters,6,R,Gasoline (Premium Unleaded Recommended),32,19,27,22,1-Apr-11,,http://www.fueleconomy.gov
2012,Porsche,Cayman R,3.4,Auto(A7),Two Seaters,6,R,Gasoline (Premium Unleaded Recommended),42,20,29,23,31-Jan-11,,http://www.fueleconomy.gov
2012,Porsche,Cayman R,3.4,Manual(M6),Two Seaters,6,R,Gasoline (Premium Unleaded Recommended),41,19,27,22,31-Jan-11,,http://www.fueleconomy.gov
2012,Porsche,Cayman S,3.4,Auto(A7),Two Seaters,6,R,Gasoline (Premium Unleaded Recommended),38,20,29,23,31-Jan-11,,http://www.fueleconomy.gov
2012,Porsche,Cayman S,3.4,Manual(M6),Two Seaters,6,R,Gasoline (Premium Unleaded Recommended),37,19,26,22,31-Jan-11,,http://www.fueleconomy.gov
2012,aston martin,DB9,5.9,Auto(S6),Minicompact Cars,12,R,Gasoline (Premium Unleaded Recommended),6,13,20,15,6-May-11,,http://www.fueleconomy.gov
2012,aston martin,DB9,5.9,Manual(M6),Minicompact Cars,12,R,Gasoline (Premium Unleaded Recommended),10,11,17,13,6-May-11,,http://www.fueleconomy.gov
2012,aston martin,DBS,5.9,Auto(S6),Minicompact Cars,12,R,Gasoline (Premium Unleaded Recommended),5,12,18,14,6-May-11,,http://www.fueleconomy.gov
2012,aston martin,DBS,5.9,Manual(M6),Minicompact Cars,12,R,Gasoline (Premium Unleaded Recommended),4,11,17,13,6-May-11,,http://www.fueleconomy.gov
2012,aston martin,Virage,5.9,Auto(S6),Minicompact Cars,12,R,Gasoline (Premium Unleaded Recommended),9,13,18,15,6-May-11,,http://www.fueleconomy.gov
2012,Chrysler Group LLC,500,1.4,Auto(A6),Minicompact Cars,4,F,Gasoline (Premium Unleaded Recommended),601,27,34,30,21-Jan-11,,http://www.fueleconomy.gov
2012,Chrysler Group LLC,500,1.4,Manual(M5),Minicompact Cars,4,F,Gasoline (Premium Unleaded Recommended),600,30,38,33,3-Jan-11,,http://www.fueleconomy.gov
2012,Chrysler Group LLC,500 Abarth,1.4,Manual(M5),Minicompact Cars,4,F,Gasoline (Premium Unleaded Recommended),603,28,34,31,10-Feb-12,,http://www.fueleconomy.gov
2012,Chrysler Group LLC,500 Cabrio,1.4,Auto(A6),Minicompact Cars,4,F,Gasoline (Premium Unleaded Recommended),602,27,32,29,1-Mar-11,,http://www.fueleconomy.gov
2012,Jaguar Cars,Jaguar XK,5,Auto(S6),Minicompact Cars,8,R,Gasoline (Premium Unleaded Recommended),4,16,24,19,14-Jul-11,,http://www.fueleconomy.gov
2012,Jaguar Cars,Jaguar XK Convertible,5,Auto(S6),Minicompact Cars,8,R,Gasoline (Premium Unleaded Recommended),2,15,22,17,14-Jul-11,,http://www.fueleconomy.gov
2012,Lotus,Evora,3.5,Auto(S6),Minicompact Cars,6,R,Gasoline (Premium Unleaded Recommended),5,20,28,23,2-Jan-12,,http://www.fueleconomy.gov
