homeDwellingType,homeNoOfBedrooms,homeFuel,homeAge,type,kgCO2PerYear,units,source,default
mid-terrace house,2,lpg,post 1995,boiler (old-12-15yrs old),2603,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,lpg,post 1995,boiler (average-5-10yrs old),2169,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,lpg,post 1995,boiler (new-less than 5 yrs old),1952,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,lpg,post 1995,boiler (condensing),1775,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,biomass,1930-1995,boiler (wood chip/pellets),346,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,biomass,1930-1995,stove,1885,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,biomass,pre 1930,boiler (wood chip/pellets),412,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,biomass,pre 1930,stove,1951,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,biomass,post 1995,boiler (wood chip/pellets),268,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,biomass,post 1995,stove,1807,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,coal,1930-1995,boiler-manual feed,5501,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,coal,1930-1995,boiler automatic (gravity) feed,5043,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,coal,1930-1995,open fires,8141,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,coal,1930-1995,closed room heaters,5111,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,coal,pre 1930,boiler-manual feed,6554,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,coal,pre 1930,boiler automatic (gravity) feed,6008,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,coal,pre 1930,open fires,9951,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,coal,pre 1930,closed room heaters,6076,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,coal,post 1995,boiler-manual feed,4267,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,coal,post 1995,boiler automatic (gravity) feed,3911,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,coal,post 1995,open fires,6020,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,coal,post 1995,closed room heaters,3979,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,electricity,1930-1995,modern storage heaters (slim line),5268,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,electricity,1930-1995,old storage heaters (large volume),5268,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,electricity,1930-1995,room heaters (convector panel or radiant heaters),4698,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,electricity,pre 1930,modern storage heaters (slim line),6283,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,electricity,pre 1930,old storage heaters (large volume),6283,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,electricity,pre 1930,room heaters (convector panel or radiant heaters),5529,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,electricity,post 1995,modern storage heaters (slim line),4080,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,electricity,post 1995,old storage heaters (large volume),4080,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,electricity,post 1995,room heaters (convector panel or radiant heaters),3700,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,gas,1930-1995,boiler (old-12-15yrs old),3033,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,gas,1930-1995,boiler (average-5-10yrs old),2528,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,gas,1930-1995,boiler (new-less than 5 yrs old),2333,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,gas,1930-1995,room heaters,3703,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,gas,1930-1995,warm air,2600,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,gas,1930-1995,back boiler,2800,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,gas,1930-1995,boiler (condensing),2068,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,gas,pre 1930,boiler (old-12-15yrs old),3575,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,gas,pre 1930,boiler (average-5-10yrs old),2979,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,gas,pre 1930,boiler (new-less than 5 yrs old),2750,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,gas,pre 1930,room heaters,4263,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,gas,pre 1930,warm air,3064,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,gas,pre 1930,back boiler,3300,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,gas,pre 1930,boiler (condensing),2437,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,gas,post 1995,boiler (old-12-15yrs old),2383,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,gas,post 1995,boiler (average-5-10yrs old),1986,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,gas,post 1995,boiler (new-less than 5 yrs old),1833,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,gas,post 1995,room heaters,3031,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,gas,post 1995,warm air,2043,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,gas,post 1995,back boiler,2200,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,2,gas,post 1995,boiler (condensing),1625,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,oil,1930-1995,boiler (old-12-15yrs old),4229,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,oil,1930-1995,boiler (average-5-10yrs old),3436,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,oil,1930-1995,boiler (new-less than 5 yrs old),3234,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,oil,1930-1995,room heaters,5236,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,oil,1930-1995,boiler (condensing),3054,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,oil,1930-1995,warm air,3927,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,oil,pre 1930,boiler (old-12-15yrs old),5024,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,oil,pre 1930,boiler (average-5-10yrs old),4082,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,oil,pre 1930,boiler (new-less than 5 yrs old),3842,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,oil,pre 1930,room heaters,6176,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,oil,pre 1930,boiler (condensing),3629,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,oil,pre 1930,warm air,4665,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,oil,post 1995,boiler (old-12-15yrs old),3289,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,oil,post 1995,boiler (average-5-10yrs old),2673,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,oil,post 1995,boiler (new-less than 5 yrs old),2515,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,oil,post 1995,room heaters,4126,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,oil,post 1995,boiler (condensing),2376,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,oil,post 1995,warm air,3054,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,lpg,1930-1995,boiler (old-12-15yrs old),3960,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,lpg,1930-1995,boiler (average-5-10yrs old),3300,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,lpg,1930-1995,boiler (new-less than 5 yrs old),2970,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,lpg,1930-1995,boiler (condensing),2700,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,lpg,pre 1930,boiler (old-12-15yrs old),4700,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,lpg,pre 1930,boiler (average-5-10yrs old),3917,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,lpg,pre 1930,boiler (new-less than 5 yrs old),3525,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,lpg,pre 1930,boiler (condensing),3205,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,lpg,post 1995,boiler (old-12-15yrs old),3072,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,lpg,post 1995,boiler (average-5-10yrs old),2560,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,lpg,post 1995,boiler (new-less than 5 yrs old),2304,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,lpg,post 1995,boiler (condensing),2095,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,biomass,1930-1995,boiler (wood chip/pellets),415,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,biomass,1930-1995,stove,2093,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,biomass,pre 1930,boiler (wood chip/pellets),498,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,biomass,pre 1930,stove,2176,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,biomass,post 1995,boiler (wood chip/pellets),318,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,biomass,post 1995,stove,1996,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,coal,1930-1995,boiler-manual feed,6603,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,coal,1930-1995,boiler automatic (gravity) feed,6053,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,coal,1930-1995,open fires,9918,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,coal,1930-1995,closed room heaters,6128,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,coal,pre 1930,boiler-manual feed,7920,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,coal,pre 1930,boiler automatic (gravity) feed,7260,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,coal,pre 1930,open fires,12181,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,coal,pre 1930,closed room heaters,7335,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,coal,post 1995,boiler-manual feed,5060,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,coal,post 1995,boiler automatic (gravity) feed,4638,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,coal,post 1995,open fires,7265,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,coal,post 1995,closed room heaters,4713,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,electricity,1930-1995,modern storage heaters (slim line),6325,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,electricity,1930-1995,old storage heaters (large volume),6325,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,electricity,1930-1995,room heaters (convector panel or radiant heaters),5611,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,electricity,pre 1930,modern storage heaters (slim line),7594,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,electricity,pre 1930,old storage heaters (large volume),7594,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,electricity,pre 1930,room heaters (convector panel or radiant heaters),6651,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,electricity,post 1995,modern storage heaters (slim line),4839,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,electricity,post 1995,old storage heaters (large volume),4839,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,electricity,post 1995,room heaters (convector panel or radiant heaters),4364,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,gas,1930-1995,boiler (old-12-15yrs old),3626,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,gas,1930-1995,boiler (average-5-10yrs old),3022,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,gas,1930-1995,boiler (new-less than 5 yrs old),2789,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,gas,1930-1995,room heaters,4367,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,gas,1930-1995,warm air,3108,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,gas,1930-1995,back boiler,3347,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,gas,1930-1995,boiler (condensing),2472,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,gas,pre 1930,boiler (old-12-15yrs old),4303,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,gas,pre 1930,boiler (average-5-10yrs old),3586,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,gas,pre 1930,boiler (new-less than 5 yrs old),3310,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,gas,pre 1930,room heaters,5068,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,gas,pre 1930,warm air,3689,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,gas,pre 1930,back boiler,3972,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,gas,pre 1930,boiler (condensing),2934,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,gas,post 1995,boiler (old-12-15yrs old),2813,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,gas,post 1995,boiler (average-5-10yrs old),2344,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,gas,post 1995,boiler (new-less than 5 yrs old),2164,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,gas,post 1995,room heaters,3526,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,gas,post 1995,warm air,2411,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,gas,post 1995,back boiler,2597,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,3,gas,post 1995,boiler (condensing),1918,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,oil,1930-1995,boiler (old-12-15yrs old),5077,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,oil,1930-1995,boiler (average-5-10yrs old),4125,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,oil,1930-1995,boiler (new-less than 5 yrs old),3883,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,oil,1930-1995,room heaters,6286,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,oil,1930-1995,boiler (condensing),3667,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,oil,1930-1995,warm air,4715,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,oil,pre 1930,boiler (old-12-15yrs old),6032,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,oil,pre 1930,boiler (average-5-10yrs old),4901,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,oil,pre 1930,boiler (new-less than 5 yrs old),4612,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,oil,pre 1930,room heaters,7414,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,oil,pre 1930,boiler (condensing),4356,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,oil,pre 1930,warm air,5601,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,oil,post 1995,boiler (old-12-15yrs old),3949,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,oil,post 1995,boiler (average-5-10yrs old),3209,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,oil,post 1995,boiler (new-less than 5 yrs old),3020,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,oil,post 1995,room heaters,4953,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,oil,post 1995,boiler (condensing),2852,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,oil,post 1995,warm air,3667,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,lpg,1930-1995,boiler (old-12-15yrs old),4755,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,lpg,1930-1995,boiler (average-5-10yrs old),3962,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,lpg,1930-1995,boiler (new-less than 5 yrs old),3566,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,lpg,1930-1995,boiler (condensing),3242,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,lpg,pre 1930,boiler (old-12-15yrs old),5643,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,lpg,pre 1930,boiler (average-5-10yrs old),4702,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,lpg,pre 1930,boiler (new-less than 5 yrs old),4232,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,lpg,pre 1930,boiler (condensing),3847,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,lpg,post 1995,boiler (old-12-15yrs old),3689,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,lpg,post 1995,boiler (average-5-10yrs old),3074,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,lpg,post 1995,boiler (new-less than 5 yrs old),2766,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,lpg,post 1995,boiler (condensing),2515,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,biomass,1930-1995,boiler (wood chip/pellets),498,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,biomass,1930-1995,stove,2512,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,biomass,pre 1930,boiler (wood chip/pellets),597,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,biomass,pre 1930,stove,2612,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,biomass,post 1995,boiler (wood chip/pellets),382,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,biomass,post 1995,stove,2396,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,electricity,1930-1995,modern storage heaters (slim line),7593,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,electricity,1930-1995,old storage heaters (large volume),7593,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,electricity,1930-1995,room heaters (convector panel or radiant heaters),6737,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,electricity,pre 1930,modern storage heaters (slim line),9117,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,electricity,pre 1930,old storage heaters (large volume),9117,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,electricity,pre 1930,room heaters (convector panel or radiant heaters),7985,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,electricity,post 1995,modern storage heaters (slim line),5809,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,electricity,post 1995,old storage heaters (large volume),5809,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,electricity,post 1995,room heaters (convector panel or radiant heaters),5238,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,coal,1930-1995,boiler-manual feed,7928,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,coal,1930-1995,boiler automatic (gravity) feed,7267,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,coal,1930-1995,open fires,11907,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,coal,1930-1995,closed room heaters,7356,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,coal,pre 1930,boiler-manual feed,9509,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,coal,pre 1930,boiler automatic (gravity) feed,8716,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,coal,pre 1930,open fires,14624,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,coal,pre 1930,closed room heaters,8806,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,coal,post 1995,boiler-manual feed,6074,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,coal,post 1995,boiler automatic (gravity) feed,5568,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,coal,post 1995,open fires,8721,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,coal,post 1995,closed room heaters,5657,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,gas,1930-1995,boiler (old-12-15yrs old),4353,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,gas,1930-1995,boiler (average-5-10yrs old),3628,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,gas,1930-1995,boiler (new-less than 5 yrs old),3349,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,gas,1930-1995,room heaters,5243,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,gas,1930-1995,warm air,3731,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,gas,1930-1995,back boiler,4018,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,gas,1930-1995,boiler (condensing),2968,kgco2/year,defra/bre/dgen 2007,
mid-terrace house,4,gas,pre 1930,boiler (old-12-15yrs old),5166,kgco2/year,defra/bre/dgen 2007,
